Date;AveragePrice;Large Bags;year;region
2016-10-23;1.5;3220.71;2016;Orlando
2016-10-16;1.44;1867.19;2016;Orlando
2016-10-09;2;681.44;2016;Orlando
2016-10-02;2.3;5.72;2016;Orlando
2016-09-25;2.03;531.45;2016;Orlando
2016-09-18;1.4;4440.64;2016;Orlando
2016-09-11;1.47;3145.21;2016;Orlando
2016-09-04;1.85;23.33;2016;Orlando
2016-08-28;1.8;43.33;2016;Orlando
2016-08-21;1.85;36.67;2016;Orlando
2016-08-14;1.88;43.33;2016;Orlando
2016-08-07;1.9;33.33;2016;Orlando
2016-07-31;1.84;46.67;2016;Orlando
2016-07-24;1.81;33.33;2016;Orlando
2016-07-17;1.9;13.33;2016;Orlando
2016-07-10;1.53;30;2016;Orlando
2016-07-03;1.32;23.33;2016;Orlando
2016-06-26;1.64;13.33;2016;Orlando
2016-06-19;1.51;13.33;2016;Orlando
2016-06-12;1.58;26.67;2016;Orlando
2016-06-05;1.51;16.67;2016;Orlando
2016-05-29;1.47;3.33;2016;Orlando
2016-05-22;1.59;0;2016;Orlando
2016-05-15;1.64;0;2016;Orlando
2016-05-08;1.68;0;2016;Orlando
2016-05-01;1.6;0;2016;Orlando
2016-04-24;1.61;0;2016;Orlando
2016-04-17;1.64;0;2016;Orlando
2016-04-10;1.51;0;2016;Orlando
2016-04-03;1.56;0;2016;Orlando
2016-03-27;1.6;0;2016;Orlando
2016-03-20;1.57;0;2016;Orlando
2016-03-13;1.52;0;2016;Orlando
2016-03-06;1.74;10;2016;Orlando
2016-02-28;1.78;6.67;2016;Orlando
2016-02-21;1.67;3.33;2016;Orlando
2016-02-14;1.69;0;2016;Orlando
2016-02-07;1.7;0;2016;Orlando
2016-01-31;1.76;6.67;2016;Orlando
2016-01-24;1.59;0;2016;Orlando
2016-01-17;1.77;3.33;2016;Orlando
2016-01-10;1.75;16.99;2016;Orlando
2016-01-03;1.33;2142.97;2016;Orlando
2016-12-25;1.9;148.86;2016;Philadelphia
2016-12-18;1.87;179.06;2016;Philadelphia
2016-12-11;2.04;0;2016;Philadelphia
2016-12-04;2.01;0;2016;Philadelphia
2016-11-27;2.18;100.7;2016;Philadelphia
2016-11-20;1.9;199.59;2016;Philadelphia
2016-11-13;2.45;11.37;2016;Philadelphia
2016-11-06;2.32;19.04;2016;Philadelphia
2016-10-30;2.39;53.56;2016;Philadelphia
2016-10-23;2.06;22.9;2016;Philadelphia
2016-10-16;2.26;110.29;2016;Philadelphia
2016-10-09;2.17;128.81;2016;Philadelphia
2016-10-02;2.23;124.41;2016;Philadelphia
2016-09-25;2.24;26.39;2016;Philadelphia
2016-09-18;2.18;104.89;2016;Philadelphia
2016-09-11;2.08;81.96;2016;Philadelphia
2016-09-04;2.04;0;2016;Philadelphia
2016-08-28;2.06;33.2;2016;Philadelphia
2016-08-21;1.87;168.97;2016;Philadelphia
2016-08-14;2.06;132.45;2016;Philadelphia
2016-08-07;2.04;68.32;2016;Philadelphia
2016-07-31;2.2;0;2016;Philadelphia
2016-07-24;2.07;181.4;2016;Philadelphia
2016-07-17;2.16;1454.06;2016;Philadelphia
2016-07-10;2.15;409.77;2016;Philadelphia
2016-07-03;2.16;955.78;2016;Philadelphia
2016-06-26;2.16;1220.48;2016;Philadelphia
2016-06-19;2.19;852.18;2016;Philadelphia
2016-06-12;1.85;778.4;2016;Philadelphia
2016-06-05;1.91;915.51;2016;Philadelphia
2016-05-29;2.07;918.21;2016;Philadelphia
2016-05-22;1.97;107.12;2016;Philadelphia
2016-05-15;1.98;1003.45;2016;Philadelphia
2016-05-08;1.86;1002.4;2016;Philadelphia
2016-05-01;1.87;170.46;2016;Philadelphia
2016-04-24;1.9;666.93;2016;Philadelphia
2016-04-17;1.89;595.99;2016;Philadelphia
2016-04-10;1.95;1831.46;2016;Philadelphia
2016-04-03;1.81;919.71;2016;Philadelphia
2016-03-27;1.95;1400.14;2016;Philadelphia
2016-03-20;1.75;1112.69;2016;Philadelphia
2016-03-13;1.59;3571.32;2016;Philadelphia
2016-03-06;1.53;7368.68;2016;Philadelphia
2016-02-28;1.62;5440.03;2016;Philadelphia
2016-02-21;1.79;4358.91;2016;Philadelphia
2016-02-14;2.07;1483.42;2016;Philadelphia
2016-02-07;1.86;4874.05;2016;Philadelphia
2016-01-31;1.53;8866.06;2016;Philadelphia
2016-01-24;1.81;7753.85;2016;Philadelphia
2016-01-17;1.68;4980.64;2016;Philadelphia
2016-01-10;1.37;9995.97;2016;Philadelphia
2016-01-03;1.53;7011.02;2016;Philadelphia
2016-12-25;1.85;14.72;2016;PhoenixTucson
2016-12-18;1.83;2.68;2016;PhoenixTucson
2016-12-11;1.83;51.46;2016;PhoenixTucson
2016-12-04;1.96;10.87;2016;PhoenixTucson
2016-11-27;2.01;66.06;2016;PhoenixTucson
2016-11-20;2.01;104.26;2016;PhoenixTucson
2016-11-13;1.86;211.87;2016;PhoenixTucson
2016-11-06;2.35;113.33;2016;PhoenixTucson
2016-10-30;2.62;13.33;2016;PhoenixTucson
2016-10-23;2.22;62.21;2016;PhoenixTucson
2016-10-16;2.04;59.42;2016;PhoenixTucson
2016-10-09;2.4;106.66;2016;PhoenixTucson
2016-10-02;2.62;221.9;2016;PhoenixTucson
2016-09-25;2.47;50.22;2016;PhoenixTucson
2016-09-18;2.13;326.58;2016;PhoenixTucson
2016-09-11;2.16;1379.84;2016;PhoenixTucson
2016-09-04;2.15;1503.9;2016;PhoenixTucson
2016-08-28;2.18;1380.52;2016;PhoenixTucson
2016-08-21;2.08;1611.53;2016;PhoenixTucson
2016-08-14;2.13;1661.26;2016;PhoenixTucson
2016-08-07;2.13;1684.3;2016;PhoenixTucson
2016-07-31;2.19;1820.02;2016;PhoenixTucson
2016-07-24;2.08;2134.12;2016;PhoenixTucson
2016-07-17;1.77;2557.09;2016;PhoenixTucson
2016-07-10;1.82;2805.68;2016;PhoenixTucson
2016-07-03;1.65;3085.58;2016;PhoenixTucson
2016-06-26;1.66;2267.65;2016;PhoenixTucson
2016-06-19;1.69;1339.42;2016;PhoenixTucson
2016-06-12;1.51;708.32;2016;PhoenixTucson
2016-06-05;1.52;1836.38;2016;PhoenixTucson
2016-05-29;1.47;2437.69;2016;PhoenixTucson
2016-05-22;1.52;2966.82;2016;PhoenixTucson
2016-05-15;1.37;3926.39;2016;PhoenixTucson
2016-05-08;1.41;2877.34;2016;PhoenixTucson
2016-05-01;1.3;3540.35;2016;PhoenixTucson
2016-04-24;1.39;3579.77;2016;PhoenixTucson
2016-04-17;1.53;2256.29;2016;PhoenixTucson
2016-04-10;1.38;1040.7;2016;PhoenixTucson
2016-04-03;1.25;758.44;2016;PhoenixTucson
2016-03-27;1.54;364.32;2016;PhoenixTucson
2016-03-20;1.57;192.69;2016;PhoenixTucson
2016-03-13;1.47;39.7;2016;PhoenixTucson
2016-03-06;1.48;464.85;2016;PhoenixTucson
2016-02-28;1.52;109.66;2016;PhoenixTucson
2016-02-21;1.63;618.07;2016;PhoenixTucson
2016-02-14;1.34;1252.11;2016;PhoenixTucson
2016-02-07;1.6;272.22;2016;PhoenixTucson
2016-01-31;1.53;77.82;2016;PhoenixTucson
2016-01-24;1.61;63.71;2016;PhoenixTucson
2016-01-17;1.46;62.4;2016;PhoenixTucson
2016-01-10;1.35;97.08;2016;PhoenixTucson
2016-01-03;1.61;105.03;2016;PhoenixTucson
2016-12-25;1.48;248.9;2016;Pittsburgh
2016-12-18;1.48;413.1;2016;Pittsburgh
2016-12-11;1.52;484.92;2016;Pittsburgh
2016-12-04;1.53;459.2;2016;Pittsburgh
2016-11-27;1.53;417.76;2016;Pittsburgh
2016-11-20;1.53;420.48;2016;Pittsburgh
2016-11-13;1.53;435.89;2016;Pittsburgh
2016-11-06;1.53;422.19;2016;Pittsburgh
2016-10-30;1.54;448.97;2016;Pittsburgh
2016-10-23;1.52;574.02;2016;Pittsburgh
2016-10-16;1.53;425.15;2016;Pittsburgh
2016-10-09;1.51;540.88;2016;Pittsburgh
2016-10-02;1.53;422.28;2016;Pittsburgh
2016-09-25;1.53;501.23;2016;Pittsburgh
2016-09-18;1.51;305.3;2016;Pittsburgh
2016-09-11;1.49;383.95;2016;Pittsburgh
2016-09-04;1.53;34.53;2016;Pittsburgh
2016-08-28;1.52;208.61;2016;Pittsburgh
2016-08-21;1.54;7.55;2016;Pittsburgh
2016-08-14;1.54;165.22;2016;Pittsburgh
2016-08-07;1.54;108.31;2016;Pittsburgh
2016-07-31;1.49;0;2016;Pittsburgh
2016-07-24;1.46;6.97;2016;Pittsburgh
2016-07-17;1.44;21.38;2016;Pittsburgh
2016-07-10;1.49;104.11;2016;Pittsburgh
2016-07-03;1.47;90.69;2016;Pittsburgh
2016-06-26;1.48;0;2016;Pittsburgh
2016-06-19;1.43;3.73;2016;Pittsburgh
2016-06-12;1.47;79.05;2016;Pittsburgh
2016-06-05;1.49;14.98;2016;Pittsburgh
2016-05-29;1.49;0;2016;Pittsburgh
2016-05-22;1.42;0;2016;Pittsburgh
2016-05-15;1.41;0;2016;Pittsburgh
2016-05-08;1.31;0;2016;Pittsburgh
2016-05-01;1.42;0;2016;Pittsburgh
2016-04-24;1.48;3.57;2016;Pittsburgh
2016-04-17;1.48;0;2016;Pittsburgh
2016-04-10;1.35;0;2016;Pittsburgh
2016-04-03;1.43;3.48;2016;Pittsburgh
2016-03-27;1.18;3.45;2016;Pittsburgh
2016-03-20;1.2;34.11;2016;Pittsburgh
2016-03-13;1.15;3.4;2016;Pittsburgh
2016-03-06;1.37;10.21;2016;Pittsburgh
2016-02-28;1.54;82.02;2016;Pittsburgh
2016-02-21;1.33;295.13;2016;Pittsburgh
2016-02-14;1.38;190.11;2016;Pittsburgh
2016-02-07;1.45;100.96;2016;Pittsburgh
2016-01-31;1.3;63.16;2016;Pittsburgh
2016-01-24;1.16;45.98;2016;Pittsburgh
2016-01-17;1.45;164;2016;Pittsburgh
2016-01-10;1.4;104.24;2016;Pittsburgh
2016-01-03;1.44;145;2016;Pittsburgh
2016-12-25;1.55;6387.62;2016;Plains
2016-12-18;1.6;6751.82;2016;Plains
2016-12-11;1.71;6980.81;2016;Plains
2016-12-04;1.7;9442.12;2016;Plains
2016-11-27;1.69;11620.91;2016;Plains
2016-11-20;1.63;13311.87;2016;Plains
2016-11-13;1.74;8991.31;2016;Plains
2016-11-06;1.76;7288.95;2016;Plains
2016-10-30;1.8;5182.79;2016;Plains
2016-10-23;1.55;9161.57;2016;Plains
2016-10-16;1.67;5036.57;2016;Plains
2016-10-09;1.55;12931.1;2016;Plains
2016-10-02;1.76;12324.87;2016;Plains
2016-09-25;1.87;8552.01;2016;Plains
2016-09-18;1.78;11945.68;2016;Plains
2016-09-11;1.86;10568.99;2016;Plains
2016-09-04;1.76;13478.1;2016;Plains
2016-08-28;1.67;16141.06;2016;Plains
2016-08-21;1.8;9527.93;2016;Plains
2016-08-14;1.82;10149.33;2016;Plains
2016-08-07;1.81;9045.87;2016;Plains
2016-07-31;1.72;9409.6;2016;Plains
2016-07-24;1.63;9387.04;2016;Plains
2016-07-17;1.76;6055.58;2016;Plains
2016-07-10;1.7;8435;2016;Plains
2016-07-03;1.63;8733.46;2016;Plains
2016-06-26;1.63;6887.31;2016;Plains
2016-06-19;1.63;5240.9;2016;Plains
2016-06-12;1.63;3796.51;2016;Plains
2016-06-05;1.68;4894.91;2016;Plains
2016-05-29;1.76;3350.06;2016;Plains
2016-05-22;1.63;3582.68;2016;Plains
2016-05-15;1.65;6891.98;2016;Plains
2016-05-08;1.58;5990.64;2016;Plains
2016-05-01;1.59;5881.58;2016;Plains
2016-04-24;1.29;15718.03;2016;Plains
2016-04-17;1.57;6312.3;2016;Plains
2016-04-10;1.36;16972.53;2016;Plains
2016-04-03;1.45;12405.49;2016;Plains
2016-03-27;1.45;12663.04;2016;Plains
2016-03-20;1.44;13451.51;2016;Plains
2016-03-13;1.54;8858.28;2016;Plains
2016-03-06;1.76;4489.92;2016;Plains
2016-02-28;1.39;10997.9;2016;Plains
2016-02-21;1.34;15377.31;2016;Plains
2016-02-14;1.68;4295.6;2016;Plains
2016-02-07;1.57;4082.97;2016;Plains
2016-01-31;1.55;9343.25;2016;Plains
2016-01-24;1.33;16998.32;2016;Plains
2016-01-17;1.47;9061.31;2016;Plains
2016-01-10;1.63;5867.8;2016;Plains
2016-01-03;1.5;10258.46;2016;Plains
2016-12-25;0.68;61580.07;2016;Portland
2016-12-18;0.99;26220.45;2016;Portland
2016-12-11;1.45;12833.85;2016;Portland
2016-12-04;1.46;17928.98;2016;Portland
2016-11-27;1.39;20588.24;2016;Portland
2016-11-20;1.41;23418.2;2016;Portland
2016-11-13;2.16;6864.88;2016;Portland
2016-11-06;1.79;13764.62;2016;Portland
2016-10-30;2.55;455.24;2016;Portland
2016-10-23;2.1;1918.14;2016;Portland
2016-10-16;1.4;15702.91;2016;Portland
2016-10-09;1.39;12138.82;2016;Portland
2016-10-02;1.21;18806.03;2016;Portland
2016-09-25;1.57;5668.12;2016;Portland
2016-09-18;1.46;7352.32;2016;Portland
2016-09-11;1.22;25685.06;2016;Portland
2016-09-04;1.34;19012.38;2016;Portland
2016-08-28;2.06;253.19;2016;Portland
2016-08-21;1.67;8515.87;2016;Portland
2016-08-14;1.74;7544.25;2016;Portland
2016-08-07;1.58;10273.89;2016;Portland
2016-07-31;1.64;6388.35;2016;Portland
2016-07-24;2.25;377.51;2016;Portland
2016-07-17;1.86;8881.36;2016;Portland
2016-07-10;1.66;10554.33;2016;Portland
2016-07-03;1.33;26668.04;2016;Portland
2016-06-26;1.42;12982.04;2016;Portland
2016-06-19;1.23;13230.72;2016;Portland
2016-06-12;1.67;2393.28;2016;Portland
2016-06-05;1.66;790.89;2016;Portland
2016-05-29;1.44;10963.42;2016;Portland
2016-05-22;1.22;22329.16;2016;Portland
2016-05-15;1.61;2401.43;2016;Portland
2016-05-08;1.19;18260.07;2016;Portland
2016-05-01;1.03;28220.06;2016;Portland
2016-04-24;1.39;6675.54;2016;Portland
2016-04-17;1.64;3259.23;2016;Portland
2016-04-10;0.96;46349.52;2016;Portland
2016-04-03;1.3;16518.5;2016;Portland
2016-03-27;1.33;13240.5;2016;Portland
2016-03-20;0.87;67807.12;2016;Portland
2016-03-13;1.13;26630.14;2016;Portland
2016-03-06;1.29;16349.45;2016;Portland
2016-02-28;1.89;140.49;2016;Portland
2016-02-21;1.76;2273.73;2016;Portland
2016-02-14;0.9;42665.07;2016;Portland
2016-02-07;1.12;4072.44;2016;Portland
2016-01-31;1.35;14149.44;2016;Portland
2016-01-24;1.6;8076.54;2016;Portland
2016-01-17;1.22;16654.11;2016;Portland
2016-01-10;1.25;16869.55;2016;Portland
2016-01-03;1.44;16021.57;2016;Portland
2016-12-25;1.6;72.88;2016;RaleighGreensboro
2016-12-18;1.6;148.9;2016;RaleighGreensboro
2016-12-11;1.63;752.49;2016;RaleighGreensboro
2016-12-04;2.01;370.84;2016;RaleighGreensboro
2016-11-27;2.01;659.52;2016;RaleighGreensboro
2016-11-20;1.87;1102.39;2016;RaleighGreensboro
2016-11-13;1.85;1183.2;2016;RaleighGreensboro
2016-11-06;1.85;1050.2;2016;RaleighGreensboro
2016-10-30;1.83;182.69;2016;RaleighGreensboro
2016-10-23;1.69;1547.3;2016;RaleighGreensboro
2016-10-16;1.69;596.69;2016;RaleighGreensboro
2016-10-09;1.65;869.48;2016;RaleighGreensboro
2016-10-02;1.87;229.97;2016;RaleighGreensboro
2016-09-25;1.81;1015.35;2016;RaleighGreensboro
2016-09-18;1.85;506.12;2016;RaleighGreensboro
2016-09-11;1.77;875.48;2016;RaleighGreensboro
2016-09-04;1.83;1262.85;2016;RaleighGreensboro
2016-08-28;1.79;1557.87;2016;RaleighGreensboro
2016-08-21;1.83;457.12;2016;RaleighGreensboro
2016-08-14;1.84;605.9;2016;RaleighGreensboro
2016-08-07;1.65;1153.84;2016;RaleighGreensboro
2016-07-31;1.68;339.06;2016;RaleighGreensboro
2016-07-24;1.72;425.4;2016;RaleighGreensboro
2016-07-17;1.76;532.14;2016;RaleighGreensboro
2016-07-10;1.87;213.34;2016;RaleighGreensboro
2016-07-03;1.88;186.13;2016;RaleighGreensboro
2016-06-26;1.72;804.82;2016;RaleighGreensboro
2016-06-19;1.78;512.75;2016;RaleighGreensboro
2016-06-12;1.7;1026.57;2016;RaleighGreensboro
2016-06-05;1.58;1071.35;2016;RaleighGreensboro
2016-05-29;1.8;501.43;2016;RaleighGreensboro
2016-05-22;1.33;1418.18;2016;RaleighGreensboro
2016-05-15;1.66;78.55;2016;RaleighGreensboro
2016-05-08;1.65;228.24;2016;RaleighGreensboro
2016-05-01;1.59;193.26;2016;RaleighGreensboro
2016-04-24;1.61;99.71;2016;RaleighGreensboro
2016-04-17;1.49;447.37;2016;RaleighGreensboro
2016-04-10;1.33;564.58;2016;RaleighGreensboro
2016-04-03;1.73;224.59;2016;RaleighGreensboro
2016-03-27;1.43;657.55;2016;RaleighGreensboro
2016-03-20;1.42;1023.82;2016;RaleighGreensboro
2016-03-13;1.54;371.51;2016;RaleighGreensboro
2016-03-06;1.79;4.95;2016;RaleighGreensboro
2016-02-28;1.71;29.99;2016;RaleighGreensboro
2016-02-21;1.76;22.2;2016;RaleighGreensboro
2016-02-14;1.59;369.28;2016;RaleighGreensboro
2016-02-07;1.54;929.59;2016;RaleighGreensboro
2016-01-31;1.56;641.11;2016;RaleighGreensboro
2016-01-24;1.59;101.72;2016;RaleighGreensboro
2016-01-17;1.66;204.12;2016;RaleighGreensboro
2016-01-10;1.59;560.05;2016;RaleighGreensboro
2016-01-03;1.68;363.61;2016;RaleighGreensboro
2016-12-25;1.66;0;2016;RichmondNorfolk
2016-12-18;1.61;66.11;2016;RichmondNorfolk
2016-12-11;1.58;580.56;2016;RichmondNorfolk
2016-12-04;1.3;2791.72;2016;RichmondNorfolk
2016-11-27;1.27;2740.79;2016;RichmondNorfolk
2016-11-20;1.1;4545.79;2016;RichmondNorfolk
2016-11-13;1.61;1857.46;2016;RichmondNorfolk
2016-11-06;1.16;5723.24;2016;RichmondNorfolk
2016-10-30;1.76;225.65;2016;RichmondNorfolk
2016-10-23;1.16;5355.53;2016;RichmondNorfolk
2016-10-16;1.39;2165.03;2016;RichmondNorfolk
2016-10-09;1.25;3397.34;2016;RichmondNorfolk
2016-10-02;1.79;204.94;2016;RichmondNorfolk
2016-09-25;1.54;2546.74;2016;RichmondNorfolk
2016-09-18;1.52;2046.96;2016;RichmondNorfolk
2016-09-11;1.24;3490.44;2016;RichmondNorfolk
2016-09-04;1.29;3440.09;2016;RichmondNorfolk
2016-08-28;1.32;2444.21;2016;RichmondNorfolk
2016-08-21;1.56;1748.86;2016;RichmondNorfolk
2016-08-14;1.43;2270.76;2016;RichmondNorfolk
2016-08-07;1.33;3733.75;2016;RichmondNorfolk
2016-07-31;1.39;1616.89;2016;RichmondNorfolk
2016-07-24;1.44;1232.71;2016;RichmondNorfolk
2016-07-17;1.5;1814.9;2016;RichmondNorfolk
2016-07-10;1.41;1289.95;2016;RichmondNorfolk
2016-07-03;1.44;776.19;2016;RichmondNorfolk
2016-06-26;1.19;2555.74;2016;RichmondNorfolk
2016-06-19;1.2;2184.61;2016;RichmondNorfolk
2016-06-12;1.16;3207.07;2016;RichmondNorfolk
2016-06-05;0.95;4476.02;2016;RichmondNorfolk
2016-05-29;1.05;3305.79;2016;RichmondNorfolk
2016-05-22;1.03;3875.2;2016;RichmondNorfolk
2016-05-15;1.37;456.07;2016;RichmondNorfolk
2016-05-08;1.36;890.07;2016;RichmondNorfolk
2016-05-01;1.37;577.58;2016;RichmondNorfolk
2016-04-24;1.41;636.92;2016;RichmondNorfolk
2016-04-17;1.19;1856.64;2016;RichmondNorfolk
2016-04-10;0.93;2272.75;2016;RichmondNorfolk
2016-04-03;1.35;1328.8;2016;RichmondNorfolk
2016-03-27;1.14;3123.62;2016;RichmondNorfolk
2016-03-20;1;3544.57;2016;RichmondNorfolk
2016-03-13;1.23;1787.79;2016;RichmondNorfolk
2016-03-06;1.54;6.67;2016;RichmondNorfolk
2016-02-28;1.41;323.78;2016;RichmondNorfolk
2016-02-21;1.48;200.49;2016;RichmondNorfolk
2016-02-14;1.29;1257.08;2016;RichmondNorfolk
2016-02-07;1.34;902.91;2016;RichmondNorfolk
2016-01-31;1.35;1312.5;2016;RichmondNorfolk
2016-01-24;1.45;444.36;2016;RichmondNorfolk
2016-01-17;1.4;542.44;2016;RichmondNorfolk
2016-01-10;1.35;1774;2016;RichmondNorfolk
2016-01-03;1.45;1118.43;2016;RichmondNorfolk
2016-12-25;1.68;36.55;2016;Roanoke
2016-12-18;1.5;293.13;2016;Roanoke
2016-12-11;1.39;1708.42;2016;Roanoke
2016-12-04;1.16;3679.6;2016;Roanoke
2016-11-27;1.1;3217.24;2016;Roanoke
2016-11-20;0.98;5555.46;2016;Roanoke
2016-11-13;1.17;5204.44;2016;Roanoke
2016-11-06;0.96;8054.01;2016;Roanoke
2016-10-30;1.77;657.84;2016;Roanoke
2016-10-23;0.97;7376.18;2016;Roanoke
2016-10-16;1.15;3672.51;2016;Roanoke
2016-10-09;1.02;6582.81;2016;Roanoke
2016-10-02;1.69;580.21;2016;Roanoke
2016-09-25;1.34;4559.36;2016;Roanoke
2016-09-18;1.52;2387.22;2016;Roanoke
2016-09-11;1.08;6467.93;2016;Roanoke
2016-09-04;1.15;6345.43;2016;Roanoke
2016-08-28;1.05;5769.81;2016;Roanoke
2016-08-21;1.41;4386.48;2016;Roanoke
2016-08-14;1.26;4048.06;2016;Roanoke
2016-08-07;1.19;6119.02;2016;Roanoke
2016-07-31;1.2;3151.36;2016;Roanoke
2016-07-24;1.51;1438.63;2016;Roanoke
2016-07-17;1.49;2232.06;2016;Roanoke
2016-07-10;1.33;2700.29;2016;Roanoke
2016-07-03;1.52;1380.45;2016;Roanoke
2016-06-26;1.19;3951.48;2016;Roanoke
2016-06-19;1.18;3900.62;2016;Roanoke
2016-06-12;1.21;5397.47;2016;Roanoke
2016-06-05;0.89;7118.57;2016;Roanoke
2016-05-29;0.96;4405.19;2016;Roanoke
2016-05-22;0.79;6847.45;2016;Roanoke
2016-05-15;1.35;564.96;2016;Roanoke
2016-05-08;1.36;1575.28;2016;Roanoke
2016-05-01;1.35;813.15;2016;Roanoke
2016-04-24;1.4;1063.92;2016;Roanoke
2016-04-17;1.06;3375.66;2016;Roanoke
2016-04-10;0.81;3780.05;2016;Roanoke
2016-04-03;1.31;2371.49;2016;Roanoke
2016-03-27;0.99;5391.85;2016;Roanoke
2016-03-20;0.94;4847.56;2016;Roanoke
2016-03-13;1.22;2536.08;2016;Roanoke
2016-03-06;1.55;7.55;2016;Roanoke
2016-02-28;1.29;583.58;2016;Roanoke
2016-02-21;1.38;471.13;2016;Roanoke
2016-02-14;1.21;2710.99;2016;Roanoke
2016-02-07;1.29;1794.2;2016;Roanoke
2016-01-31;1.33;1779.21;2016;Roanoke
2016-01-24;1.55;830.29;2016;Roanoke
2016-01-17;1.37;1163.88;2016;Roanoke
2016-01-10;1.28;2489.37;2016;Roanoke
2016-01-03;1.24;2162.82;2016;Roanoke
2016-12-25;2.41;0;2016;Sacramento
2016-12-18;2.36;0;2016;Sacramento
2016-12-11;2.46;0;2016;Sacramento
2016-12-04;2.52;0;2016;Sacramento
2016-11-27;2.61;15.17;2016;Sacramento
2016-11-20;2.54;59.45;2016;Sacramento
2016-11-13;2.65;8.84;2016;Sacramento
2016-11-06;2.82;3.33;2016;Sacramento
2016-10-30;2.44;0;2016;Sacramento
2016-10-23;2.23;0;2016;Sacramento
2016-10-16;2.13;0;2016;Sacramento
2016-10-09;2.39;0;2016;Sacramento
2016-10-02;2.33;20;2016;Sacramento
2016-09-25;2.18;6.67;2016;Sacramento
2016-09-18;2.17;10;2016;Sacramento
2016-09-11;2.19;3.33;2016;Sacramento
2016-09-04;2.19;0;2016;Sacramento
2016-08-28;2.23;0;2016;Sacramento
2016-08-21;2.19;0;2016;Sacramento
2016-08-14;1.96;0;2016;Sacramento
2016-08-07;2.2;23.33;2016;Sacramento
2016-07-31;2.19;0;2016;Sacramento
2016-07-24;2.15;0;2016;Sacramento
2016-07-17;2.14;0;2016;Sacramento
2016-07-10;2.13;0;2016;Sacramento
2016-07-03;2.13;0;2016;Sacramento
2016-06-26;1.79;0;2016;Sacramento
2016-06-19;2.13;0;2016;Sacramento
2016-06-12;2.11;0;2016;Sacramento
2016-06-05;2.08;0;2016;Sacramento
2016-05-29;1.99;0;2016;Sacramento
2016-05-22;2.01;0;2016;Sacramento
2016-05-15;1.72;0;2016;Sacramento
2016-05-08;1.4;0;2016;Sacramento
2016-05-01;1.41;0;2016;Sacramento
2016-04-24;2.01;0;2016;Sacramento
2016-04-17;1.95;0;2016;Sacramento
2016-04-10;2.05;0;2016;Sacramento
2016-04-03;2.03;0;2016;Sacramento
2016-03-27;2.07;3.33;2016;Sacramento
2016-03-20;1.96;0;2016;Sacramento
2016-03-13;2.04;0;2016;Sacramento
2016-03-06;1.88;0;2016;Sacramento
2016-02-28;2.01;3.33;2016;Sacramento
2016-02-21;2.04;3.33;2016;Sacramento
2016-02-14;1.98;2.91;2016;Sacramento
2016-02-07;1.72;0;2016;Sacramento
2016-01-31;1.73;0;2016;Sacramento
2016-01-24;1.73;0;2016;Sacramento
2016-01-17;1.72;0;2016;Sacramento
2016-01-10;1.68;0;2016;Sacramento
2016-01-03;1.68;0;2016;Sacramento
2016-12-25;1.43;3230.31;2016;SanDiego
2016-12-18;1.63;1578.98;2016;SanDiego
2016-12-11;1.49;2987.21;2016;SanDiego
2016-12-04;2.06;868.32;2016;SanDiego
2016-11-27;2.12;1797.68;2016;SanDiego
2016-11-20;2.22;960.79;2016;SanDiego
2016-11-13;2.1;2057.4;2016;SanDiego
2016-11-06;2.51;1933.39;2016;SanDiego
2016-10-30;2.74;0;2016;SanDiego
2016-10-23;2.73;0;2016;SanDiego
2016-10-16;2.28;0;2016;SanDiego
2016-10-09;2.22;0;2016;SanDiego
2016-10-02;1.99;0;2016;SanDiego
2016-09-25;2.35;0;2016;SanDiego
2016-09-18;2.15;32.51;2016;SanDiego
2016-09-11;1.59;914.76;2016;SanDiego
2016-09-04;1.79;898.21;2016;SanDiego
2016-08-28;1.89;211.48;2016;SanDiego
2016-08-21;1.92;237.72;2016;SanDiego
2016-08-14;1.91;2825.38;2016;SanDiego
2016-08-07;1.48;9740.45;2016;SanDiego
2016-07-31;1.97;1622.76;2016;SanDiego
2016-07-24;1.69;3271.76;2016;SanDiego
2016-07-17;1.91;0;2016;SanDiego
2016-07-10;1.43;0;2016;SanDiego
2016-07-03;1.49;3.64;2016;SanDiego
2016-06-26;1.52;21.79;2016;SanDiego
2016-06-19;1.46;7.21;2016;SanDiego
2016-06-12;1.45;3.59;2016;SanDiego
2016-06-05;1.52;175.44;2016;SanDiego
2016-05-29;1.44;89.28;2016;SanDiego
2016-05-22;1.15;0;2016;SanDiego
2016-05-15;1.53;0;2016;SanDiego
2016-05-08;1.37;54.01;2016;SanDiego
2016-05-01;1.37;106.02;2016;SanDiego
2016-04-24;1.22;7.05;2016;SanDiego
2016-04-17;1.29;35.1;2016;SanDiego
2016-04-10;1.23;1730.44;2016;SanDiego
2016-04-03;1.25;3317.41;2016;SanDiego
2016-03-27;1.35;4435.99;2016;SanDiego
2016-03-20;1.4;2220.72;2016;SanDiego
2016-03-13;1.38;4503.48;2016;SanDiego
2016-03-06;1.21;39.11;2016;SanDiego
2016-02-28;1.12;74.59;2016;SanDiego
2016-02-21;1.25;713.5;2016;SanDiego
2016-02-14;1.42;3279.73;2016;SanDiego
2016-02-07;1.32;5048.75;2016;SanDiego
2016-01-31;1.4;2982.69;2016;SanDiego
